label,text
0,"Il pleut maintenant et il est censé pleuvoir toute la journée demain, de suite en plus."
1,Moi et mon frère parlent du ghetto par un texte
1,Étourdi et confus est sur!
0,La vie est folle en ce moment ...
0,C? G? Ng l? T ?? Ng? I d? Y
0,Hey! & Gt; Vous n'êtes pas bleu-fourrure!
1,Blason de musica s'habillant dans ce samedi tôt à nj dans un certain nombre
0,Pouah. Difficile de se réveiller ce matin
1,N'a jamais eu 2 plage sanglante temps nuageux n froid j'ai besoin de 2 déplacer quelque part chaud
0,Toujours pas de téléphone !!! Grrrrr ..... va au travail ... qui travaille le dimanche ?? moi! Lol
1,"En fin de journée, marchez vers Redner's avec le beebzlekin!"
0,"Lmao! Oui, regarde la vraie vie ... le mari est en train de fonctionner, je suis en train de chiller par moi-même"
1,- haha ​​betty tu me fais giggle
1,Besoin de photos
1,Paul a finalement mis le mien à travailler ... mais j'ai fait l'image 'artsy' et maintenant je n'aime pas la façon dont il ressemble ...
1,Je parie que la plupart des enfants ne savaient pas ce que signifiait
0,Pas si ici au Royaume-Uni sur vodafone ...
1,je connais. Nous avons été habitué à cette configuration depuis sa naissance. Mais elle a été douce et amp; J'adore maman cette fois-ci.
1,"Oui oui je pense parce que je dois faire mon nettoyage, j'ai besoin de beaucoup de choses ... lysol .. febreeze .. de nouvelles sacs sous vide !!!"
1,Voici notre newsletter de Noël
0,F1 n'est pas ce qui est utilisé pour être ferrari et mclaren ne peut pas se faire
1,"cela semble amusant! Je pense que nous restons. Nous avons du vin et des films, je dois sortir bientôt, je ne suis pas sorti dans un certain temps: /"
1,"Comme vous l'avez apprécié, mais je dois avouer que les blagues de la grippe porcine reçoivent un peu d'embarquement. (Désolé, lol)"
0,Toujours au travail et toussé toute la journée
1,Je veux des tacos. Quelqu'un pour une course de taco minuit?
1,Tu es mon héro! Fyi
0,Est bloqué dans bohol à cause du typhon ...
0,"Vient de terminer l'emballage pour l'état du blaireau dans oshkosh, ne sera pas disponible pendant une semaine ..."
1,C'était tellement génial! Ce devrait être la chanson thème du nouveau film! Aime-moi quelque chose
1,Je l'aime bien. Haha. Mais je pense que c'est juste parce qu'il me rappelle rooney
0,"Même ici, mita! Hoho ... vraiment envie de revenir au passé dernièrement, quand mon monde était plein de rire ..."
0,Je ne suis pas autorisé un chat que j'ai demandé un peu après que le mien est mort parce que je l'ai manqué et que les loyers ont déclaré que non
0,"Je n'ai pas envie de me coucher encore, même si je sais que je devrais; Il n'y a personne avec qui discuter."
0,Vente de billets pour concenot bien soupirs. Voyage à la maison maintenant. -
0,Twitter est difficile à utiliser ...... je pense lol
0,La date limite s'est glissée sur moi
0,"Je pense que j'ai cassé mon doigt, ça fait de la gêne."
1,"Haha oui, c'est vraiment, je suis vraiment fatigué mais je ne peux pas m'endormir maintenant parce que je suis comme tous exagérés haha"
0,"Je suis jaloux, j'aimerais pouvoir le faire"
1,Photos du lundi pour la semaine
0,Je vais aller jours ♥
0,A été éviscéré que je ne pouvais pas obtenir de billets pour bgt newcastle tour lol mes amis vous ont rencontré aussi ... Lols xxxxx
0,"Non, je n'ai pas seulement brisé mon index en jouant un jeu vidéo ...: o"
1,En train de sortir avec jo et natalia
1,rien à faire
0,Je n'ai jamais eu de saignement de nez. La pensée de l'un de plus me terrifie
0,Vient de déverser du liquide brûlant sur elle-même et est maintenant brûlé partout
1,Est au soleil à wembley
0,D'accord! Je dirai à ma moma n pa 2 votez 4 qu'elle. Parce que je suis trop jeune
1,Je l'ai ... :: Je viens de mon jeu quand tu viens visiter ... ::?
1,douceur! Je peux recommencer à écrire des histoires! Prêté terminé il y a 2 nuits! Lol ... c'est officiellement le jour 42 -_-;
1,"Hey, merci aussi pour le suivi! Règles de démolition jour et nuit, 24 heures sur 24, 7 heures sur 7!"
1,"D'accord, tout va bien encore"
1,", Tu me manques."
0,"Aller faire du shopping, puis aller à la piste aérienne prendre mimi elle doit rentrer à la maison aujourd'hui"
0,Je pense que cela semble être une fin de l'émission qui m'a aidé à passer par le lycée ... pas cool. Nous vous manquerons
1,Monde du matin ... pas de gueule de whisky ricky malchanceux détruit par un grand combattant!
0,Est allé à un mariage aujourd'hui et je suis maintenant seul. j'ai besoin d'un homme
1,"trame!! Depuis longtemps, pas de vos nouvelles! Espérons que tout va bien! Vous appréciez toujours de voir une photo de vous, moi aussi, moi! :: lèche :: 2u"
0,Je suis avec toi sur celui-là! Pas de bojos dans le sud de la Floride
0,Personne n'est à la maison et c'est mon anniversaire ... était-ce qu'ils pouvaient être?
0,Se sont rendu compte à quel point des sons
0,Autres que les appareils jetables et les téléphones cellulaires qui sont
0,Pouah! je connais! Les jeudis sont modestes.
1,"Si quelqu'un voudrait que je fasse de la publicité pour eux (c'est-à-dire des affiches, des graphiques promotionnels, des photos, etc.), je suis un graphiste."
0,Il faudra rattraper le sytycd. Les résultats montrent ce soir
0,Je déteste les orages et mon boo n'est pas là. Oh oh !!
1,C'est mon anniversaire
1,je parie. Il est facile d'avoir la nostalgie. Surtout pour les chiens. J'espère qu'elle est bien prise en charge
1,J'aime cette photo votre
0,Je ne comprends pas john !! C'est comme un statut facebook sans images !!
0,J'ai hâte de voir demain demain! Sans harold cependant
1,Re: blog..oh ça sonne tellement 90! Ne serait-il pas plus facile de publier sur votre mur de Facebook? Ou faire la chaîne youtube?
1,Un hasard a été passé sur votre page et j'ai vu le commentaire lol je ne le dyin que marron lol nofin extrême jus to luk diff !!
1,En téléchargeant des chansons dans mon ipod.
1,J'ai fait mes cheveux fait des ongles et ma promenade est sur le 1 ... mes talons semblent si bons sur moi !!!!!!! Le vôtre fait 2 !!
0,c'est cool. Je bois un peu mais pas d'humeur ce soir.
0,Je ne peux pas répondre à votre dm
1,"Serendipity! A ouvert le courrier pour trouver un chèque du bbc pour une apparence de télévision que je ne peux pas, pour la vie de moi, rappeler. tant pis."
1,Lol félicitations!
1,"Twitter est fixé! Yaya, a obtenu un zillion de nouvelles tenues aujourd'hui, j'adore faire du shopping"
0,Je déteste entendre des histoires comme celle-là
0,C'est officiellement l'été - les gaufres ne dorment plus dans le lit la nuit avec nous
1,quelle journée! Tout le monde passe par le stand néocon # 7-4123a pour voir le varier!
1,"La maman j a des chatons, des porcs, des canards, etc. des règles de merde. Hangin avec samuel nick johnlynch et ses amis."
0,Au travail ... longue journée devant moi
0,"Dieu, oui, il le fait. Pauvre jrich"
0,Lmao je viens de le trouver yayyyy et je ne vais pas tordre ce nigga tous les jours jeez lol je souhaite que dday ait eu un lol
0,Autre moitié à la maison du travail. Ne s'est pas réellement mis au travail - la migraine a frappé fort b4 elle est même arrivée là-bas
0,Il pleut ... si ça va pleuvoir ... pourrait-il être mens ??? Hahaha * maintenant ... temps de peinture *
0,Le jour de pluie n'est pas bon
1,La chose la plus importante à avoir est votre santé
0,Quelqu'un tweet
1,hahaha. dans le club. Il suffit d'en tirer le meilleur parti
1,Heyy J'écoute actuellement crack une bouteille lmaoo
1,Laissez une autre belle semaine commencer. & Lt; - smile forcé ce lundi matin.
0,Creuser à travers des boîtes avant sa livraison de demain @ notre vente de garage triste
0,"École d'été ou barcelone? Si je vais à Barcelone, je vais échouer à ma classe ... peut avoir ça sur mon gpa: \ ... pas de voyage pour moi"
1,Est occupé avec sa nouvelle hp mini
0,mal de tête!!! o mon Dieu! ça fait mal! Les muscles sont malades du basket-ball ... bientôt. bonne nuit!
0,Pas vraiment envie de pleurer
1,Un Wenwen wangwen ~ Don se sentir stupide Allez Allez!null
1,"Bonne nuit pour l'instant. Continuez d'envoyer vos demandes à truecarvalue.com, je publierai votre gamme de valeur au fur et à mesure! Je promets."
1,Le temps d'aujourd'hui est incroyable. Je veux aller au parc.
1,"En réalité, j'étais simplement curieux. Je pense à l'apprendre cet été. Il est agréable de savoir qu'il y a tellement de conférenciers."
0,"Peut me crier en alaska, nous ne sommes jamais inclus dans quoi que ce soit! Lol"
1,"Je t'aime, jon ... je voulais juste m'assurer que je t'ai déjà dit manquer! Le travail visuel, le tutu? Hah! nuit."
0,"Si cela aide, il y a une bouteille de vin dans mon bureau ... c'est betsy mais je suis sûr qu'elle comprendrait si c'est une urgence!"
0,Dang que sucs bazzy! je me sens triste
0,"Nous allons 7/13; d !!! Je ne peux pas attendre, mais alors, mon dancetour commence le 11 et je ne peux que faire 2 spectacles x"
0,Mais je ne fais pas de café va être droopy eyed
1,(Suite) ... de toutes ces leçons alors que vous les apprenez. tellement vrai!
1,"Seront des comestibles sauvages, explorant des poissons et jouant dans / à côté / autour de l'incroyable rivière du saumon. Woohoo !!"
1,Jolie bon point re: bnp & amp; Ni la politique. Au moins les verts entrent encore. Ce serait une pure fureur
0,Manquant notre petite minuscule petite maison sur l'eau
1,/étreinte. Tout ce que vous pensez le mieux pour vous
1,"Je suis d'accord - à cet égard, ils sont cool. Je pense que j'ai juste besoin d'ajuster mes habitudes plus que tout"
1,"Mon chéri ... comment vas-tu? Tu me manques, s'il te plaît, visite l'école!"
1,"déchirer, foutre une branlée"
0,Et ... je souhaite que je pourrais être là pour vous
1,Quelqu'un a décollé msn sur cet ordinateur grrrrrrr je vais tuer! Bonjour papa! Je t'aime
0,Je vais étudier maintenant ... j'espère que aujourd'hui sera plus productif que les derniers jours.
1,"owww, saignements de nez."
1,Je suis en train d'avouer. Hahah. C'est épique.
0,Nah je ne peux pas être gêné d'avoir un lol. Où avez-vous travaillé? J'aimerais pouvoir aller à Edimbourg xxx
1,Justin Timberlake ne vieillit jamais
1,Je parviens à mettre une carte magic2010 dans mon défi de champion & quot; Profil pour pro tour: honolulu!
0,"Ok, alors je supprirais les rouleaux et laisse tomber mes cheveux et laisse tomber un coup de foudre. The bang is super kurly now .... uggghhhhh"
0,"Oh dieux ... j'ai déjà réveillé, je suis sorti pour le petit-déjeuner et la maison à nouveau avant 9h15 le dimanche ... inconcevable !!! (Ventre endolori !!)"
0,Une autre nuit mochette ici. Et frais aériens nuageux.
1,Hey there lady
1,", Où allez-vous à San José? Je vis à San José."
0,J'ai sérieusement du doute si mon examen de théorie vp ou vp examen pratique ... !! Ps m'aide ppl ..
1,Sincerelysally - marzgotsoul: howdy doody
1,Vous avez une lueur sur vous
1,Je veux venir à la conférence afin de me tenir au courant
0,Je ne veux pas travailler ce week-end
1,"Lol, je n'ai aucun contrôle sur certaines des recherches que mes systèmes de recherche d'informations trouvent, mais les boules de stress fonctionnent pour certains, je suppose"
1,Hella excité de se détendre avec et.
0,"Oh non ... tu n'as pas besoin de le frapper. Il a eu une urgence familiale, donc il y a eu un retard. Je ne peux attendre pour les voir"
1,"Vous vous rendez compte que ce groupe a été l'une des raisons pour lesquelles j'ai quitté l'activité musicale, n'est-ce pas?"
0,"Euh, je pense que ce qui me manquera le plus est ... jay leno !!!!!!!!"
1,La réponse ... s'est avéré être ... un surnom! Genre de question délicate ... j'ai pensé
0,"Je n'ai jamais eu tellement envie de me réveiller à 4 heures du matin. Huuuuuge dans la salle de bains. Presque accidentellement, l'a marcher sur elle en portant seulement des chaussettes. Ew!"
1,Oh et votre commentaire sur le milkshake de jonas m'a littéralement étouffé sur mon sprite parce que je crache le rire!
1,Je vais faire demain prolly
0,Je suis malade et personne ne se préoccupe de le condole
0,À tout moment ... ce n'est pas encore demain ... j'ai été redouté ce week-end
1,Je veux plus d'amis sur Twitter
0,J'ai une union de crédit!
0,", Le Canada maintenant vous manque terriblement les garçons, revenez bientôt s'il vous plaît! , nous t'aimons tous! Vous rock, les meilleurs co-hôtes jamais!"
1,Allongé dans mon lit d'hôtel en regardant le bureau
0,Une leçon que j'ai appris était que je ne devais pas m'en tenir à quelque chose qui ne peut jamais être à moi ...
1,Off to fitness premier marché st sydney pour voir un de mes formidables formateurs est le temps de couper le gras
0,- le pire jour de ma vie
0,mal de tête. Toujours en considération de l'entreprise marchande de bikini en Irak ...
1,"En écoutant la musique russe, c'est une chanson techno, très jolie haha ​​- & gt;"
0,"Oui, je suis en bas mais idk si je vais faire un tour"
1,Dernier lundi de l'école
1,"Lol, goodnight holla @ you later!"
0,Ça souffle. Je suis désolé. J'espère que vous finirez par dormir bien ce soir.
0,... être au bureau
0,Nachos vers le bas et de retour de pam's. Prêt pour le lit. Et le cycle vicieux de la semaine de travail recommence.
1,Passons une bonne journée à faire le ménage. Laissez tout l'air frais et ensoleillé maintenant faire cuire au thé. Miam miam
1,"Je suis de retour ... Hehehehe fait ses devoirs, mais maintenant je suis sur mon pc et pas sur mon ordinateur portable"
1,"Obtenez ceci sur votre iphone et faites une promenade, profitez de l'homme du temps"
0,"Gr, aucun lecteur de carte sur mon ordinateur portable et celui de l'ordinateur de ma mère ne fonctionne pas. Les images de peinture devront attendre jusqu'à demain, je suppose"
0,"Je ne pouvais pas dormir la nuit dernière, je ne pouvais pas me trainer hors du lit ce matin, j'ai vraiment besoin de nettoyer avant de partir mais je ne veux pas bouger"
1,Nous avons eu un colis livré par poste de canada juste après midi aujourd'hui. c'est dimanche. Je n'avais aucune idée qu'ils avaient livré les dimanches.
1,Dormir! Puis se réveiller à 8h30 pour aller courir
0,"Je vais me coucher, pablo triste venez me sauver s'il vous plait! J'ai tellement besoin de toi"
0,"Omg si vous aviez des difficultés à étudier les statistiques, je le ferais probablement aussi!"
1,"Je suis au milieu de mes examens ... Je vous pose toujours des questions ... de toute façon, comment avez-vous été Hun ??"
0,"J'ai regardé le port pearl hier et omg .. J'adore ce film! Je dois aller à la télévision mais il pleut, je déteste l'oreille comme ça!"
1,"D'une certaine manière, j'étais content qu'il soit arrivé ...? mais reste ? ..... OMG  ?"
0,Retour du concert subtil des ducs - c'était incroyable mais aucun ascenseur n'a été vidé il y a moins de 5 secondes
1,"J'ai deux cds et je les connais tous les deux par cœur. En vérité, pensez-vous que vous pouvez me présenter à la musique country?"
1,C'est un bon film!
1,Contrôle de vol: mon score élevé est 324
0,"Ps: triste, je manque ohbijou aux paysages sonores à cause de mcat étudier, j'espère que le nerd karma me récompensera en quelque sorte"
0,"J'essaie de me souvenir de mettre tous mes posts, mais ça me rend fou que Twitter ne fonctionne pas"
0,Haha! Ne peut jamais être excité à propos de l'école.
1,"salut chérie, comment ça va ?"
1,"D'accord, j'ai imprimé une page vierge ... mais nous progressons!"
1,Merci chérie! J'ai une famille amusante!
1,"Awww, je ne peux pas penser à une meilleure façon de passer mon temps."
1,Dunn dunn dunnnnnnn ........ les stars de l'obtention du diplôme p8 '09 (les chemises de sens sont prêtes)
0,"Lcbo strike = lame j'espère qu'il ne dure pas trop longtemps. Je veux dire, je n'ai pas beaucoup d'alcool à la maison."
0,Couché dans le lit ... pyjama et tout ... payer des factures et se sentir comme une merde.
0,Hey! Aww i cnt le voir au Royaume-Uni ils sont bloqués ce que c'est ?? x
1,Nouveau dépliant couleur pour la réunion
1,J'aime le look guerrier! tellement créatif
1,"Chérie, vous n'avez besoin d'aucun homme! Je me suis déplacé à la et a fait mon chemin très bien sans un"
1,"C'est une malédiction. Je veux dire, je pense que tous mes caractères fonctionnent. Oh bien, au moins, je suis incitée à apprendre / à créer des"
1,"Mmm, cool, elle semble un personnage intrigant ..."
1,Je viens de rentrer d'une longue journée au travail: un mariage!
1,Ahhh moving ... bonne chance!
1,"Mec, je suis jalouse! Haha tell nick jonas notre mariage est en train d'être planifié jh jk nice meeting you yesterday jake"
1,Monde du matin. Prendre mes parents pour un repas aujourd'hui parce que nous * ahem * avons oublié leur anniversaire ruby ​​la semaine dernière. Je blâme Lisa.
0,"Omg vraiment ici, nous n'avons encore qu'à regarder 1"
0,Je suis si conseil aujourd'hui
0,les démangeaisons causées par les piqûres de moustiques partout. grrrrrr
0,Quelqu'un a eu des idées sur ce que je peux faire avec mon site web ipodgym.com ??? Ça me fribue de mauvaise humeur
1,Je dois vraiment faire mieux. Je dors 4 heures par jour et je reste en fonctionnement élevé. C'est probablement un symptôme de la folie.
1,A mis à jour la page myspace pour vous les houes nosy ... lol ... u kno who you are ...
1,- oh !! Et je vous a simplement rappelé par inadvertance que j'ai besoin de vous faire un ping sur ce week-end! (tout bon!)
0,Ce service n'est disponible que dans le Royaume-Uni
0,Dong jgn a échoué
0,La plantation de café à la veille du moulin se ferme. si triste.
1,En buvant du vin rouge et en regardant amelie après que le soleil se lève sur le magnifique lac Hayden dans le nord de l'idaho. Ahhh vendredi.
0,Je dois me réveiller en 5 heures environ
0,"non, je ne suis pas. C'est méchant. se connecter!!!!"
1,"Bonjour,! Plaisir de vous suivre"
0,Wahhh ...... peut pome à votre place afin que je puisse en profiter aussi ???
1,Je vous ai envoyé un msg pour une demande d'ami sur xbox si jamais vous supprimez votre énorme liste existante
1,philippe mérigot is now following you sur twitter  &gt; tellement la classe
1,Je sais - un bummer total. J'espère qu'ils ont simplement commencé une autre campagne.
1,Aaaaaaaaaaaaaaahhhh enfin un avatar !! Dans le cas où vous êtes intéressé: c'est le & quot; manteau rouge & quot; De l'histoire de friedrich dürrenmatt ....
0,J'ai besoin de carseats
1,"Il sera génial et Journée sexy. : & Gt; Turner & lt; 3, je vais apporter mon cadeau bday tôt pour vous aussi."
1,"J'ai dessiné directement m'a messenger idk comment, mais il l'a fait"
0,Internet de windstream est toujours en panne. J'étais au téléphone avec eux une heure hier! Que faire aujourd'hui sans internet?!?
0,Awww. Stupide arrête et magasine. être bien...
0,"Même si les pertes se passent, je crains le mercredi ()"
1,Est-ce que vous vous ennuyez déjà? Peut-être devrais-tu recommencer? Maintenant vous avez le temps
1,"A fait ""la gueule de bois"" dépistage! Le pays de mon enfant, le seul rôle g-rated dans ce film - cherche la plus ancienne fille de fleurs près de la fin."
1,"Oui, j'ai commandé un enrouleur de knitpicks"
0,"Il semble que ça va pleuvoir, et ça va être froid, en particulier avec une seule chaussure, je ne sais pas si je veux sortir ce soir"
1,"Drôle, quelqu'un d'autre a un chat qui ressemble à la mienne"
0,Les vacances se terminent bientôt! je suis triste!
0,Prof de bâtard orme! Je ne veux pas l'oeuf togebitch ... (le prend de toute façon)
0,Merci. Peut-être que je ne voulais pas savoir le score
0,Finit aujourd'hui tristement dédié
0,où étiez-vous? Je n'ai vu aucun de vos tweets sur mon tweetdeck
0,"Je souhaite que je n'étais pas en train de travailler maintenant, alors je peux être à Baltimore à fletchers et le reste de sa légende"
0,"si laid. In et out dans les dix minutes. Va en voir un autre aujourd'hui! Tous les bons endroits sont à l'oie bleue, qui est si loin"
0,"Je suis désolé, vous êtes bien d'accord! Vous êtes à la maison et à tous"
1,J'adore la chanson que je souhaite ... c'est ma chérie de lune personnelle
0,Et vous n'avez pas descendu et me voir
1,"Je n'ai pas de caméra correcte maintenant, peut-être pas encore pendant un certain temps. Sauvegarde pour le prochain iphone."
0,J'ai hâte de boire du soda aujourd'hui
0,muffin. Si vous êtes au travail ... voulez-vous me faire une faveur et me faire parvenir mon programme pour la semaine prochaine?
0,Il est vraiment isolé dans ma chambre de devoirs stupides
0,Neda vidéo. Difficile à regarder
0,"Dieu, je veux tellement déménager et pouvoir décorer et gâcher ma propre place. Dommage, je ne pourrai pas le payer"
0,"A le shohair maintenant, il me manque mon petit ami ... je me sens comme un voyage en amérique tbh !!"
1,Au téléphone avec sigrid
1,Je ne savais pas que tu vas avoir un bébé. félicitations! Tapi ilang satu nih ally pour les non-éleveurs
1,Oh ya ... nous passons toujours un bon moment! J'espère que vous passerez un bon week-end! Parle bientôt!
0,Je suis en l'air et j'ai tellement faim !!!! Je ne pense pas pouvoir le faire jusqu'à 2
0,Elle a juste besoin d'une place
1,"En fait, je viens de prouver le stéréotype entourant les femmes australiennes?"
1,"Étonnamment, ce n'est pas la première fois que nous avons eu une vidéo sur le spectacle quotidien. Tous les badges d'honneur."
0,Que se passe-t-il!? Je ne peux rien faire jusqu'à ce que ma mère arrive à la maison ;; À cause de la foi
0,Retour en co ... et déjà manquant little ellie et sara
1,"elle deh ah, je Ntar bilangin oui Dirr"
0,Alors que je vais et je m'occupe de deux poissons morts ... je pense qu'ils ont bouilli ♫ ~ 8kktx
0,Écrire un article ... ugh ... retour 2 winston 2morrow .... missing my nena - & gt; Peut-on attendre ce week-end?
1,Kuzie est une action de classe a-1 maintenant peut-être qu'elle peut continuer à gagner 5 autres slams.she joue-t-il un tennis beaucoup plus intelligent ces jours-ci
1,vous êtes tellement bizarre
0,Accrochez une fille! Un nouveau téléphone sort maintenant et je ne peux pas en avoir un
0,"Dieu, j'aimerais dormir plus de 3 heures par nuit après mon départ"
0,Quel week-end ... doit étudier maintenant! huer!
1,"Avoir des problèmes avec Twitter ... essayant de faire des tests pour notre nouvelle plate-forme ... oui, c'est Twitter Related"
1,"Ouais ... c'est froid debbie mais Dieu merci, il est calme, j'aimerais pouvoir migrer en hiver;)"
1,Je viens de réveiller l'heure du déjeuner!
1,Et mangez du bbq samwoo! Ou nbc fruits de mer dimsum!
0,Hello twitter. J'ai cédé
0,Toujours occupé ... mais rien à gagner
1,Je ne mange plus de gomme orbitale
0,"Le cou fait encore mal, comme si il y avait un appareil de chauffage à l'intérieur. J'espère que cette chose est correcte"
1,"Je m'ennuie, je me demande si les mtv vids sont encore sur youtube ... je veux regarder le dernier de Miley. Il il"
0,A pourquoi avez-vous dû aller et faire ça? Je t'ai beaucoup aimé et maintenant tout ce que je vais entendre de ça c'est ton sexe.
1,"Félicitations, madame Mary! je t'aiiime! J'espère que je le ferai au jour ... une chandelle, yesssssssssss !! .. à l'école, puis au gymnase!"
0,Éteignez le téléphone maintenant
0,Oops doit être tellement pénible de passer à thinkpad de Mac
0,"Essayant d'obtenir la ville pour voir obtenir un prix, mais au lieu de cela, je suis bloqué dans les transports publics, l'enfer"
0,Wtf! Mcfly werent sur iow awk jeeeez
0,Twitterfox ne fonctionne pas pour moi ce matin.
1,"Est-ce mauvais, je n'ai aucune idée de ce que vous venez de dire?"
1,déprimé? Pah! courage! Vous ne l'avez jamais si bien! ... je vais chercher mon manteau.
0,"Aujourd'hui, c'est le plus difficile que j'ai travaillé en mois, peut-être des années. triste"
1,Est hors de la gym :: no bitchassness ::?
1,"Le fils a mis cette photo, mais je le récupérerai"
1,Snooker avec les filles
