label,text
1,"Ooo, comment vas-tu aujourd'hui? Répondez, s'il vous plaît"
1,C'est ok - zeb s'entend bien avec les femmes bosses ... en anglais ou en chinois
0,"Ça compte, idk pourquoi je l'ai fait non plus. Tu ne me parles plus"
1,A regardé l'anthologie beatles toute la nuit au travail ... quand est-ce que ce nouveau groupe de rock est sorti? Je ne peux pas attendre
1,Ooh aime cette chanson!
1,dit je me suis cassé le porte-clés de fraise de Aryanna! (Lmao) ayaw kasi yung vid pour montrer nia cp
1,"Owww, nous allons vous chanter une chanson de bon anniversaire, naomi, et vous l'envoyer! Pouvez-vous me rappeler de le faire!"
1,"insultant? avez-vous inventé il? Maintenant, je sais ce qu'il vous faut pour votre anniversaire:"
0,Vient de laisser tomber le petit avec la grand-mère lanny tranny. C'est tellement triste de la voir partir.
0,"Allons!!! J'ai sorti trois sacs de pop-corn, et quand je vais le sortir du micro-ondes, c'est parti! Jake et jen sont des pops de pop-corn."
0,Je deviens nerveux car tant de spectacles nbc sont en cours de renouvellement et je sais qu'ils n'ont pas beaucoup d'espace sur le calendrier.
1,"En écoutant ça, c'est bien, c'est une nouvelle chanson! Je ne peux pas attendre la vidéo musicale."
1,"Honte, tu n'as pas d'alife"
0,J'ai perfectionné mon propre jeu-doh grâce à la recette secrète de Judy! Mais je manque mes amis mh que je n'ai pas vu aujourd'hui. Sebastian aussi. soupir..
0,Il semble que je serai seul encore ce soir
1,Il faut que je pousse ces armes ... alors je vais le mettre comme mon fond d'écran ...
0,Is-sing .. et je le déteste pour aller à la maison
1,"Vous implorez, je soumets"
1,Petit-déjeuner chaud après une longue nuit? Je pense que oui!!
0,Découvre vevey sous la pluie. Bon voyage pour une réunion de groupe. Mais j'ai oublié mon parapluie.
0,"J'essaie seulement de dépenser si j'ai des fonds paypal, ce que je ne sais pas maintenant. Plus de chat pourrait avoir besoin de retourner le vétérinaire cette semaine."
1,- Lol! On dirait que c'est juste la bonne taille
1,Brut court. Édition précoce de l'un des shorts que vous trouverez dans ma prochaine compilation. Trop arty? Pensées
1,Sur l'avion volant plus haut pour sauter!
1,Quel est le kobe du vert? Nous espérons que vous êtes génial! ~
1,"Shopping, plage ??"
0,génial. La pluie a commencé à frapper le mugello à la fin du réchauffement de 250 cc. Un temps fou!
1,Alors vous pouvez participer à ceci:
0,Penser à deux fois des regrets sont les pires!
1,Est-ce que ça cesse sa cerise Twitter? (Mais voulait faire une révision allumée!) Quelque chose lui dit que le cava ne va pas aider
0,Examen de mathématiques demain. Ça ne va pas
1,"Dommage, était incroyable! Vient la prochaine fois! Vous connaissez un endroit ici? Je vis dans espirito santo, voici cool mais petit!"
1,Seulement en haut! Watchin & quot; suite life on deck & quot; Je dois aimer disney x
1,"Oh, j'ai presque oublié: Oday debuted? Maman à makovodov?null"
0,Les prix nhl me font pleurer lamer !!
0,", Vous parlez-vous de scott et moi?"
0,Lol c'était vraiment bon ngl que tu aurais dû aller
1,"Vous ne vous inquiétez pas soyez heureux. Maintenant, cette chanson est coincée dans ma tête. Lol"
1,Est de retour de Kingston avec Emily .... watchin transformers on t.v: p
0,Heure du coucher? ..... doit travailler tôt demain ... 8 heures du matin
0,Je suis sûr d'avoir une intoxication alimentaire
1,-les remerciements pour le twitter high five !! - Bonne rencontre!
0,L'écorce jurassique & quot; L'épisode de futurama me rend toujours si triste.
1,"Oh non, elle mange moins .... mais ils pensent que ça va me rattraper un jour"
0,Poop j'ai vu que je pensais que c'était juste le supponot la mise à jour mms ... merci pour la mise à jour
0,Allons mettre de l'eau pour les chats et les chiens errants. J'aimerais pouvoir les prendre tous en
1,Awww nsh je pourrais vous téléphoner si vous aimez le mieux obtenir comme un gazzion livres de crédit avant ito tho lol roaming charges suck lol
0,Je ne peux pas trop briser pour obtenir un nouveau routeur. Besoin de réparer le réfrigérateur et la première voiture lol
0,J'ai perdu le mien et je suis vraiment inquiet ...
1,« Assie
0,Aller chercher mes dents.
1,Thanx !!!null
0,"Omg, cela me rend triste de penser à ce que nous ferons tous?"
0,Tout droit pour certains ...
1,Je le ferai si vous me dites votre mot de passe sur votre ordinateur.
1,"- yeee marvin - vert, aston - bleu, ortise - rouge et jb - jaune"
1,Et je suis content de retourner sur Twitter
0,Sur le point de se diriger vers le campus et faire de la physique ... car notre Internet ne fonctionne pas.
1,Merci mon amour!! En ce qui concerne votre mise à jour de statut ... devons-nous simplement vous appeler martha dès maintenant? Hehehe
1,Malchance je blâme les geeks
0,Pouah! Je suis tellement prêt à rentrer à la maison! Mais je suis encore ici au travail jusqu'à 10! Booo! Je suis là depuis 1! mes pieds me font mal!
1,J'ai essayé mais je suis incapable de suivre plus de personnes ...
1,Poème de montagne --- & gt; mon préféré
0,retour à la maison. Temps de sommeil. Mes blessures par injection ont encore des blessures.
1,"Ooh ... ça sonne ... ouais ... ça juste ... ça sonne vraiment. Ne peut pas penser à un adjectif. Tweet plus tard, alors!"
0,"Omgod ce chien! Lol, je manque mon petit pistolet en plastique rouge - sighhh, je pense que les vieux nintendos de l'école sont coûteux maintenant."
0,"nous ferions mieux! Abonnez-vous à demain, je manquerai l'Espagne"
1,"Je vous souhaite que vous et Ste pourraient l'avoir rencontré quand vous êtes venu, vous l'aimeriez, j'espère pouvoir apprendre la physique via lui lol"
1,"Tout va mal, je viens d'arriver ici! ... eh bien, soof ... lol ont un bon sommeil de 6 heures"
1,À moins que ... à moins que liam neeson ne se promène régulièrement en costume. Alors peut-être que c'était le «vrai» qui-gon jinn.
0,"Je ne veux pas faire mon examen d'anglais, je n'aime vraiment pas l'anglais et je vais pouvoir échouer de toute façon .... grrs, stupide examen"
1,Notre sac était de 51 livres. sensationnel. Le mari a bien fait. Une chaussure et nous avons rencontré la limite de 50 lb sur nous allons en jambe un du voyage à ok!
1,"Étudie à nouveau ... heureux 4/20, tout le monde. Xx"
0,Mon t.v est cassé. Mon grille-pain est cassé. Mon micro-onde a explosé. J'ai examiné 2 jours. Ma vie est nulle.
1,16 jours ouvrables supplémentaires
1,"Otakuismarlly, avait changé de vêtements soakith-ith et vous a attrapé la glace-ième. Maintenant, l'être mange joyeusement et gazouillant"
1,"Nah ne vous souvenez pas de cela & amp; St8 up mikey désolé, mais ce ish n'est pas myspace pour moi ma façon de rester en contact en ne donnant pas mon # out"
0,"Merci! Je bois normalement du coke quand je ne me sens pas bien, mais nous n'avons eu aucun"
0,Tellement affamé. Aurait dû manger aujourd'hui.
0,Cette semaine est ma propreté profonde la semaine de la maison. Mon soldat sera parti.
0,Dangit! Ça me l'a fait aussi tôt. Idk. Je sais juste que nous ne pouvons voter que toutes les 20 minutes.
1,Les utilisateurs qui ne savent pas comment utiliser le bouton de repos doivent ne pas être sur le forum. Maintenant gtfo!
1,"C'est ce que j'avais aussi, mais je n'ai pas fini. Je peux emprunter, ou peut-être le chercher à nouveau sur le bookystore"
0,le physique. C'est maintenant que je sais. Il suffit de laisser tomber de la vapeur.
1,J'ai passé un bon moment chez mon grand-père. Toujours une bonne nourriture à avoir eu là.
0,L'entrée des ailes de poulet au sel n poivre ne le fait jamais comme un apéritif à la maison des bols
0,J'ai besoin d'un ami de texte depuis que liz est au parc aquatique aujourd'hui.
1,"L'électricité est de retour sur le moment, il suffit de travailler pour obtenir plus de 4 heures de sommeil par nuit et risqueront!"
0,"Parce que les dentistes ont dit qu'ils étaient mauvais pour nos dents et nos gencives ... sérieusement, j'étais très agacé"
1,De retour des élections européennes!
1,Je suis tellement trop près d'avoir chaque album de musique sonore rocky!
0,Frappé par la grippe 39c et le frisson! Brrr!
0,"Oh, c'est mon vieux ballon scolaire ce soir, je suis si vieux maintenant."
1,Juste être mon soi malicieux habituel (inseevil rire ici)
1,Je suis vraiment content d'avoir la cara en tant que soeur
0,"Non ou pour moi aujourd'hui, bien, je vais juste devoir rattraper les flux plus tard."
0,"À cause de mon chien, elle était lâche! & Lt; & lt; go lakers & gt; & gt;"
1,"Oooh, je vous enverrai des affaires à partir d'amis alors! J'ai beaucoup d'amis de collectionneurs de poupées"
1,Je suis encore en haut ... trop tard [en morninq.] Je pense que je reste debout. Je travaille au travail. Trouver à la maison nd & amp; Puis dors ... alors studio ...
0,Je me lève et il pleut dehors
1,"Vous n'êtes toujours pas encore fille, soyez mieux bientôt, j'ai eu ma première pinte appropriée d'ébauche d'ébauche aujourd'hui, vous ha"
0,"Uuugh ... je ne sais même pas pourquoi j'ai commandé pad thai, je déteste ce plat maintenant!"
0,"salut les gars. j'aime l'Italie. Pardon. Cependant, je manque la nourriture mexicaine"
1,Enfin libre et aller à la plage
0,"Oui, je le dirai ... vous êtes dans memphis à droite? Je suis proche de knoxville et ça ne se sent pas beaucoup mieux"
0,Le jour de la facture me met de mauvaise humeur.
0,"Geez, j'aimerais être à cette année wsop, regarder masterchef n'est tout simplement pas le même"
0,"Nous avons envisagé l'hypericon, mais c'est juste un peu trop loin pour shonotice. Il y a d'énormes montagnes entre nc et tn!"
0,C'est le pire !! Je tombe littéralement au sol quand cela se produit
0,Je déteste Verizon ... Je veux passer au sprint
0,Règlement de l'école secondaire byrdz n delinquentz n'est pas comment je veux passer ce beau jour ... 6.5 heures supplémentaires
1,"Wow, 2 excellents! Yay! Bien pour vous! à votre santé! Bien au moins votre vie est maintenant productive, contrairement à la mienne. Lol!"
1,Ils ont arrêté ....... pour l'instant ... la guerre a peut-être été gagnée !! j'espere
0,Grr. Vous devez nap ?! franchement. Je veux que vous me parliez.
0,"Je pense que, le spectacle de lundi, ils pourraient confirmer ou nier leur divorce. Je me sens mal pour les enfants"
0,"Malheureusement pas ... déjà acheté le billet, cependant ..."
1,"Tiff ici je viens: x: x: x souhaite-moi chance, voyez-vous lundi: *: *: *"
1,Eaux violentes aujourd'hui et vendredi disneyland
0,Ce sera une longue journée et je ne me sens pas du tout. J'aimerais pouvoir récupérer
0,: On dirait que c'est à partir d'ici.
0,Est-ce que quelqu'un a un adaptateur super Nintendo nintendo que j'aurais pu acheter? Malheureusement c'est la seule chose qui me manque
0,Damn Car est cassée à nouveau ... je l'aurai jusqu'au mardi
1,Été un week-end sims 3
1,Gooooood matin! Beaucoup de choses à faire ce week-end et tout cela implique l'équipe de natation son été !!!
0,Awww. Est-ce que le photoshopping va? Tu me manques tellement les gars! J'ai hâte de revenir pour vous voir tous et avoir du plaisir à la plage!
0,J'aime alexa chung mais ça me fait penser à l'alexa de l'école.
1,"Je viens de faire du thé, c'est le plus longtemps que j'ai dormi depuis longtemps"
0,"Je suis désolé d'entendre ça, Ashton. J'espère que vous allez réussir"
1,Dans l'attente de les entendre.
1,Commencer à suivre pourrait être une bonne façon d'alléger votre chemin.
1,"Haha, je sais qu'ils seront suffisamment groupies là-bas ... femelles et mâles ... alors, mieux vaut @ home"
0,Il a dû être ce métro que j'ai mangé la nuit dernière.
0,"je t'aime, m'aimes-tu"
0,Stephen est 18. idt mes parents l'approuveront maintenant lol
1,maison!!!! Regarde ça!!!!!!
0,"Nausée à la maison, au lit. Manque son papa"
1,salut! Je prépare une vidéo aussi ... Restez à l'écoute!
1,Je suis trop âgé pour avoir à m'asseoir dans une classe de 6 heures sur un samedi matin. Mais ... je le supporterais - ça en vaut la peine
0,"Nous allons appeler maman et elle vérifie la météo pour nous, alors si nous allons simplement nous asseoir et attendre"
0,c'est officiel. Six drapeaux ont fait faillite
1,Heyyah je suis nouveau sur ce haha ​​... =] donc je dunt rilli savoir ce qu'il faut faire ...? X peut résumer help meh ..? X please ... thanks
1,Qui est aléatoire? moi? Lols
0,La chanson la plus triste jamais! Whiskey lullaby par brad paisley et alison krauss
0,La météo convient parfaitement à mon humeur. Nuit affreuse. Je veux juste dormir. Ou du moins ne pas aller à l'école.
0,"Ferme-toi et détends-toi (désolé, j'espère que tu trouveras de meilleurs jours)"
0,Pourquoi papa n'existe vraiment pas
1,J'ai eu beaucoup de plaisir 2 ... et j'aime officiellement ma robe!
1,"Omigosh je suis rentré n j'ai tout cet amour, merci les gars n gals"
1,Lol j'ai vraiment dormi pendant environ 20 minutes et amp; se réveilla. A dû être une sieste tardive parce que je suis resté après minuit.
1,"- sans aucun doute, j'aurais été ici ... je suis un bébé d'octobre aussi! 16 octobre"
0,"Aw! Jake, qu'est-ce qui s'est passé? J'espère que tout s'améliore"
1,"Juste à côté de Bankstown, il a quitté la crise de la maison il y a dix minutes. Fait du marathon avec ma maman"
1,"Oh, merci: 3, je vais expédier demain"
1,Je suis allé juste pour une belle baignade dans la nouvelle piscine
1,"Je suis comme un bon vin, mon ami"
0,Je me suis endormi dans mon tour des filles et j'ai manqué la 1ère moitié de maquette de célébrités
0,"Tous les élèves de classe l'ont, à peu près je pourrais vous donner des noms, mais pas sur Twitter lol"
